ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
3,D_RobotHorizontal,4,4,-0.147344,0.7280436,0.9000003,-0.1592744,0.7160754,0.899646,-0.159275,0.7160751,0.8006745,-0.1212911,0.714274,0.6942651,0.09897149,2.02403E+17
3,D_RobotHorizontal,4,9,0.09346807,0.3533328,0.9000003,0.1176972,0.3539777,0.8999547,0.1176974,0.3539777,0.8344491,0.1375737,0.3952103,0.7311351,0.06550562,2.02403E+17
3,B_HumanHorizontal,1,3,-0.03202109,0.7807099,0.9000003,-0.05209118,0.7759838,0.899738,-0.05209119,0.7759836,0.8003283,-0.0445971,0.7811551,0.6876957,0.09940971,2.02403E+17
3,B_HumanHorizontal,1,8,-0.03202112,0.3352901,0.9000003,-0.007830874,0.3178909,0.9000003,-0.007830772,0.3178904,0.8793834,0.02562275,0.3617893,0.7807794,0.02061688,2.02403E+17
3,B_HumanHorizontal,1,2,0.09346817,0.7626671,0.9000003,0.08908886,0.7759669,0.899601,0.0890891,0.7759668,0.8008854,0.08984122,0.764617,0.6884595,0.09871554,2.02403E+17
3,B_HumanHorizontal,1,7,-0.147344,0.3879562,0.9000003,-0.1410062,0.3661227,0.8998022,-0.1410061,0.3661227,0.8800483,-0.09196649,0.3992597,0.7837881,0.01975391,2.02403E+17
3,B_HumanHorizontal,1,1,0.1892819,0.6796441,0.9000003,0.202781,0.6691781,0.8996488,0.2027811,0.6691778,0.7999572,0.2030429,0.6695755,0.6869581,0.09969164,2.02403E+17
3,B_HumanHorizontal,1,6,-0.2158863,0.4946101,0.9000003,-0.2222351,0.4702429,0.9000003,-0.2222349,0.4702424,0.8133941,-0.1684617,0.5061839,0.7207353,0.08660614,2.02403E+17
3,B_HumanHorizontal,1,0,0.2249998,0.558,0.9000004,0.2003056,0.5732883,0.9000003,0.2003056,0.5732875,0.8171827,0.201982,0.5900529,0.7054459,0.08281762,2.02403E+17
3,B_HumanHorizontal,1,5,-0.2158862,0.6213897,0.9000002,-0.2243274,0.598006,0.9000002,-0.224327,0.5980054,0.8152248,-0.1662155,0.5991962,0.7183198,0.08477542,2.02403E+17
3,B_HumanHorizontal,1,10,0.1892818,0.4363557,0.9000003,0.2127786,0.4601144,0.9000004,0.2127787,0.4601139,0.8396189,0.2184596,0.4831998,0.7291482,0.06038148,2.02403E+17
